time(s),accelX(m/s^2),accelY(m/s^2),accelZ(m/s^2),accelMagnitude(m/s^2),gyroX(deg/s),gyroY(deg/s),gyroZ(deg/s),magX(uT),magY(uT),magZ(uT),magMagnitude(uT)
73.585999,0.110833,0.282530,0.325609,0.445117,1.037842,-0.826886,1.283818,19.385740,19.762018,-19.718830,33.987888
73.850998,-0.022052,0.833225,0.004770,0.833530,0.442740,0.119173,0.597162,19.385740,19.762018,-19.718830,33.987888
74.028000,-0.203422,0.595588,0.139451,0.644633,0.526665,-0.598001,-0.013199,19.385740,19.762018,-19.718830,33.987888
74.204002,-0.101064,0.685375,0.049664,0.694564,-0.266804,0.607462,-0.013199,19.385740,19.762018,-19.718830,33.987888
74.379997,-0.158528,0.679389,-0.268183,0.747411,-0.518578,0.271763,0.177539,19.385740,19.762018,-19.718830,33.987888
74.556000,-0.152542,0.359149,0.079593,0.398236,0.633478,-0.605631,-0.219196,19.385740,19.762018,-19.718830,33.987888
74.733002,0.007279,0.455520,-0.222691,0.507092,-0.312581,0.630350,0.002060,19.385740,19.762018,-19.718830,33.987888
74.997002,-0.125606,0.362740,-0.020969,0.384444,0.046006,-0.002899,0.124132,19.385740,19.762018,-19.718830,33.987888
75.174004,-0.069938,0.600377,-0.060475,0.607454,-0.221027,0.264134,0.116503,19.385740,19.762018,-19.718830,33.987888
75.349998,-0.154338,0.507597,0.031706,0.531488,0.557183,-0.407263,-0.081865,19.385740,19.762018,-19.718830,33.987888
75.527000,-0.095079,0.672805,-0.097587,0.686462,-0.060807,0.019989,-0.402304,19.385740,19.762018,-19.718830,33.987888
75.703003,-0.146556,0.401648,-0.008997,0.427646,-0.144732,0.309911,-0.158160,19.385740,19.762018,-19.718830,33.987888
75.879997,-0.317152,0.413021,0.034699,0.521896,0.107042,0.019989,0.169909,19.385740,19.762018,-19.718830,33.987888
76.143997,-0.233949,0.520167,0.018537,0.570657,-0.053178,0.073396,-0.043717,19.385740,19.762018,-19.718830,33.987888
76.320999,-0.193844,0.459112,-0.070053,0.503256,-0.129473,0.012360,-0.028458,19.385740,19.762018,-19.718830,33.987888
76.498001,-0.157930,0.462104,-0.046708,0.490575,0.091783,-0.002899,0.085985,19.385740,19.762018,-19.718830,33.987888
76.675003,-0.114233,0.506399,-0.050898,0.521613,0.091783,-0.002899,0.032578,19.385740,19.762018,-19.718830,33.987888
76.851997,-0.150148,0.513582,-0.043715,0.536863,-0.091325,0.012360,0.131762,19.385740,19.762018,-19.718830,33.987888
77.028000,-0.142366,0.458513,-0.050898,0.482797,-0.045548,0.035248,-0.005570,19.385740,19.762018,-19.718830,33.987888
77.293999,-0.020256,0.474076,-0.217902,0.522149,0.053635,0.035248,-0.051347,19.385740,19.762018,-19.718830,33.987888
77.470001,-0.157331,0.514780,-0.197550,0.573391,-0.114214,0.248875,0.002060,19.385740,19.762018,-19.718830,33.987888
77.646004,-0.264477,0.455520,0.225048,0.572794,0.252003,-0.536965,0.208057,19.385740,19.762018,-19.718830,33.987888
77.822998,-0.209407,0.367529,0.045474,0.425437,-0.228656,0.401465,-0.165789,19.385740,19.762018,-19.718830,33.987888
78.001999,0.077313,0.831429,-0.449553,0.948340,0.534295,-0.483558,-0.142901,19.385740,19.762018,-19.718830,33.987888
78.179001,-0.089691,0.402246,-0.473496,0.627730,-0.564355,0.744793,-0.387045,19.385740,19.762018,-19.718830,33.987888
78.448997,-0.332715,0.512385,0.204097,0.644122,-0.198138,0.195468,-0.379416,19.385740,19.762018,-19.718830,33.987888
78.625999,-0.050185,0.545307,-0.107165,0.557999,0.023117,0.157321,-0.669337,19.385740,19.762018,-19.718830,33.987888
78.802002,-0.161521,0.413619,-0.002413,0.444045,0.137560,-0.216525,0.192798,19.385740,19.762018,-19.718830,33.987888
78.977997,-0.168704,0.515378,-0.420222,0.686049,-0.549096,0.752422,-0.036088,19.385740,19.762018,-19.718830,33.987888
79.155998,-0.081311,0.468090,-0.120333,0.490102,-0.121843,0.111543,-0.051347,19.385740,19.762018,-19.718830,33.987888
79.333000,-0.053776,0.377106,-0.089806,0.391364,0.091783,0.180209,-0.097124,19.385740,19.762018,-19.718830,33.987888
79.598000,-0.103459,0.393866,-0.019173,0.407679,0.068894,0.027619,-0.074235,19.385740,19.762018,-19.718830,33.987888
79.776001,-0.132789,0.478266,-0.060475,0.500029,0.030747,0.065766,0.063096,19.385740,19.762018,-19.718830,33.987888
79.953003,-0.177084,0.584814,-0.013187,0.611179,-0.098955,0.019989,0.101244,19.385740,19.762018,-19.718830,33.987888
80.128998,-0.125606,0.520167,-0.044912,0.536999,-0.083696,-0.010529,0.024949,19.385740,19.762018,-19.718830,33.987888
80.305000,-0.122613,0.469287,-0.050898,0.487704,0.015488,0.050507,-0.020829,19.385740,19.762018,-19.718830,33.987888
80.482002,-0.160324,0.481858,-0.061672,0.511560,0.038376,-0.025788,0.108873,19.385740,19.762018,-19.718830,33.987888
80.749001,-0.168105,0.490836,-0.043715,0.520664,-0.030289,0.050507,0.093614,19.385740,19.762018,-19.718830,33.987888
80.926003,-0.148951,0.437563,-0.055687,0.465562,0.053635,-0.018158,-0.020829,19.385740,19.762018,-19.718830,33.987888
81.103996,-0.126205,0.457914,-0.026356,0.475718,0.053635,0.027619,0.078355,19.385740,19.762018,-19.718830,33.987888
81.280998,-0.169303,0.533934,-0.034736,0.561209,0.007858,-0.033417,0.055467,19.385740,19.762018,-19.718830,33.987888
81.457001,-0.161521,0.532138,-0.042518,0.557735,-0.106584,-0.018158,0.017319,19.385740,19.762018,-19.718830,33.987888
81.635002,-0.142965,0.445943,-0.047905,0.470743,-0.030289,0.035248,0.055467,19.385740,19.762018,-19.718830,33.987888
81.903000,-0.195640,0.477069,-0.016180,0.515880,-0.007401,0.035248,0.002060,19.385740,19.762018,-19.718830,33.987888
82.080002,-0.171697,0.480660,-0.029349,0.511249,-0.045548,0.035248,0.047837,19.385740,19.762018,-19.718830,33.987888
82.255997,-0.078917,0.429183,-0.055088,0.439841,0.030747,-0.010529,-0.036088,19.385740,19.762018,-19.718830,33.987888
82.433998,-0.142965,0.439957,-0.086813,0.470678,0.107042,0.142062,-0.020829,19.385740,19.762018,-19.718830,33.987888
82.611000,-0.210605,0.514780,0.023925,0.556709,-0.030289,0.042878,0.047837,19.385740,19.762018,-19.718830,33.987888
82.787003,-0.153141,0.516575,-0.050898,0.541196,-0.053178,0.035248,0.032578,19.385740,19.762018,-19.718830,33.987888
82.963997,-0.101663,0.509991,-0.060475,0.523530,-0.053178,0.004730,0.063096,19.385740,19.762018,-19.718830,33.987888
83.236000,-0.198034,0.511188,-0.019173,0.548542,0.023117,-0.048676,-0.013199,19.385740,19.762018,-19.718830,33.987888
83.413002,-0.108247,0.463302,-0.091601,0.484517,-0.068437,0.050507,0.063096,19.385740,19.762018,-19.718830,33.987888
83.588997,-0.097473,0.420802,-0.030546,0.433023,0.038376,0.073396,0.131762,19.385740,19.762018,-19.718830,33.987888
83.765999,-0.203422,0.599778,-0.063468,0.636508,-0.015030,0.088655,0.070726,19.385740,19.762018,-19.718830,33.987888
83.942001,-0.207612,0.697347,-0.033539,0.728368,-0.045548,-0.033417,-0.158160,19.385740,19.762018,-19.718830,33.987888
84.121002,-0.086100,0.511787,-0.024560,0.519559,-0.037919,-0.102083,-0.112383,19.385740,19.762018,-19.718830,33.987888
84.394997,-0.275850,0.287917,-0.105369,0.412422,0.282521,-0.247044,0.070726,19.385740,19.762018,-19.718830,33.987888
84.571999,-0.083107,0.827239,-0.058680,0.833471,0.259632,0.073396,0.391165,19.385740,19.762018,-19.718830,33.987888
84.748001,-0.076522,0.552490,-0.079630,0.563420,0.099413,0.081025,-0.234455,19.385740,19.762018,-19.718830,33.987888
84.925003,-0.229759,0.524955,-0.006603,0.573072,-0.144732,0.065766,-0.112383,19.385740,19.762018,-19.718830,33.987888
85.100998,-0.155535,0.468090,-0.003610,0.493267,-0.060807,-0.010529,0.154650,19.385740,19.762018,-19.718830,33.987888
85.365997,-0.244724,0.270559,0.119698,0.383952,0.015488,-0.124971,-0.112383,19.385740,19.762018,-19.718830,33.987888
85.541000,-0.143564,0.426190,-0.085616,0.457797,0.076524,-0.056306,0.185168,19.385740,19.762018,-19.718830,33.987888
85.718002,-0.149549,0.496224,-0.047307,0.520424,0.023117,0.042878,0.032578,19.385740,19.762018,-19.718830,33.987888
85.894997,-0.134585,0.426788,-0.052694,0.450597,0.137560,-0.018158,-0.020829,19.385740,19.762018,-19.718830,33.987888
86.070999,-0.131592,0.538124,-0.047307,0.555996,0.068894,0.042878,0.108873,19.385740,19.762018,-19.718830,33.987888
86.248001,-0.149549,0.563863,-0.041919,0.584862,0.015488,0.019989,0.040208,19.385740,19.762018,-19.718830,33.987888
86.515999,-0.129198,0.479463,-0.043715,0.498486,0.046006,0.058137,0.101244,19.385740,19.762018,-19.718830,33.987888
86.692001,-0.129796,0.499216,-0.046109,0.517871,0.030747,-0.010529,0.017319,19.385740,19.762018,-19.718830,33.987888
86.866997,-0.149549,0.500414,-0.063468,0.526125,-0.007401,0.027619,0.047837,19.385740,19.762018,-19.718830,33.987888
87.043999,-0.164514,0.508195,-0.022765,0.534645,-0.053178,0.065766,0.017319,19.385740,19.762018,-19.718830,33.987888
87.221001,-0.147754,0.479463,-0.029349,0.502571,-0.098955,0.027619,0.070726,19.385740,19.762018,-19.718830,33.987888
87.397003,-0.130395,0.485449,-0.074841,0.508198,-0.037919,0.004730,0.009689,19.385740,19.762018,-19.718830,33.987888
87.663002,-0.159725,0.538723,-0.017377,0.562171,-0.060807,-0.010529,-0.005570,19.385740,19.762018,-19.718830,33.987888
87.839996,-0.136381,0.352564,-0.122129,0.397261,0.061265,-0.018158,0.055467,19.385740,19.762018,-19.718830,33.987888
88.014999,-0.154338,0.394465,-0.032342,0.424816,0.084154,0.019989,0.040208,19.385740,19.762018,-19.718830,33.987888
88.191002,-0.138775,0.464499,-0.060475,0.488544,0.068894,-0.010529,0.055467,19.385740,19.762018,-19.718830,33.987888
88.367996,-0.120817,0.488442,-0.067060,0.507612,0.023117,0.058137,0.093614,19.385740,19.762018,-19.718830,33.987888
88.544998,-0.101064,0.542314,-0.050898,0.553994,-0.015030,0.035248,0.070726,19.385740,19.762018,-19.718830,33.987888
88.813004,-0.131592,0.482456,-0.043116,0.501936,0.107042,-0.002899,0.055467,19.385740,19.762018,-19.718830,33.987888
